MunicipalityCode,IndicatorColumn,Theme,Value,ValueParsed,Municipality,Province,MIIF_Category,Latitude,Longitude
WC013,POP_GROWTH_PCT,Demographics,20.562807045571613,20.562807045571613,Bergrivier,WC,C1,-33.49369935612317,18.520829859910418
WC013,PCT_WATER,Infrastructure,17.891010242560693,17.891010242560693,Bergrivier,WC,C1,-33.49369935612317,18.520829859910418
WC013,PCT_SAN,Infrastructure,60.39049358618369,60.39049358618369,Bergrivier,WC,C1,-33.49369935612317,18.520829859910418
WC013,PCT_ELEC,Infrastructure,17.729148814216998,17.729148814216998,Bergrivier,WC,C1,-33.49369935612317,18.520829859910418
WC013,REV_PC,Finance,47.618469263983954,47.618469263983954,Bergrivier,WC,C1,-33.49369935612317,18.520829859910418
WC013,GRANT_PCT,Finance,29.620348006382766,29.620348006382766,Bergrivier,WC,C1,-33.49369935612317,18.520829859910418
WC013,SURPLUS_PCT,Finance,29.153905486548027,29.153905486548027,Bergrivier,WC,C1,-33.49369935612317,18.520829859910418
WC013,POV_PCT,Poverty,13.29239422303926,13.29239422303926,Bergrivier,WC,C1,-33.49369935612317,18.520829859910418
WC013,GINI,Poverty,28.824346968384656,28.824346968384656,Bergrivier,WC,C1,-33.49369935612317,18.520829859910418
WC013,HIV_PCT,Health,14.698077462051662,14.698077462051662,Bergrivier,WC,C1,-33.49369935612317,18.520829859910418
WC013,MORT_CHILD,Health,33.40048628509141,33.40048628509141,Bergrivier,WC,C1,-33.49369935612317,18.520829859910418
WC013,MURDER,Safety,25.275007347526234,25.275007347526234,Bergrivier,WC,C1,-33.49369935612317,18.520829859910418
WC013,CRIME,Safety,11.107441336167994,11.107441336167994,Bergrivier,WC,C1,-33.49369935612317,18.520829859910418
WC013,AUDIT_CLEAN,Governance,49.83788679401191,49.83788679401191,Bergrivier,WC,C1,-33.49369935612317,18.520829859910418
WC013,UNAUTH_PCT,Governance,38.536809600428505,38.536809600428505,Bergrivier,WC,C1,-33.49369935612317,18.520829859910418
WC014,POP_2022,Demographics,26.038745317155033,26.038745317155033,Saldanha Bay,WC,B4,-34.787481029821066,18.657705201450405
WC014,POP_DENSITY,Demographics,37.9098609407062,37.9098609407062,Saldanha Bay,WC,B4,-34.787481029821066,18.657705201450405
WC014,POP_GROWTH_PCT,Demographics,33.323549569960726,33.323549569960726,Saldanha Bay,WC,B4,-34.787481029821066,18.657705201450405
WC014,PCT_WATER,Infrastructure,17.648181254734524,17.648181254734524,Saldanha Bay,WC,B4,-34.787481029821066,18.657705201450405
WC014,PCT_SAN,Infrastructure,36.40992458042328,36.40992458042328,Saldanha Bay,WC,B4,-34.787481029821066,18.657705201450405
WC014,PCT_ELEC,Infrastructure,22.57976490385251,22.57976490385251,Saldanha Bay,WC,B4,-34.787481029821066,18.657705201450405
WC014,REV_PC,Finance,16.101323287598014,16.101323287598014,Saldanha Bay,WC,B4,-34.787481029821066,18.657705201450405
WC014,GRANT_PCT,Finance,2.5446533946695027,2.5446533946695027,Saldanha Bay,WC,B4,-34.787481029821066,18.657705201450405
WC014,SURPLUS_PCT,Finance,27.827852929227387,27.827852929227387,Saldanha Bay,WC,B4,-34.787481029821066,18.657705201450405
WC014,POV_PCT,Poverty,46.33941319167447,46.33941319167447,Saldanha Bay,WC,B4,-34.787481029821066,18.657705201450405
WC014,GINI,Poverty,21.106812932422805,21.106812932422805,Saldanha Bay,WC,B4,-34.787481029821066,18.657705201450405
WC014,HIV_PCT,Health,85.41417384315939,85.41417384315939,Saldanha Bay,WC,B4,-34.787481029821066,18.657705201450405
WC014,MORT_CHILD,Health,52.71371307305465,52.71371307305465,Saldanha Bay,WC,B4,-34.787481029821066,18.657705201450405
WC014,MURDER,Safety,61.08660265320957,61.08660265320957,Saldanha Bay,WC,B4,-34.787481029821066,18.657705201450405
WC014,CRIME,Safety,50.90486024147517,50.90486024147517,Saldanha Bay,WC,B4,-34.787481029821066,18.657705201450405
WC014,AUDIT_CLEAN,Governance,72.05729949877146,72.05729949877146,Saldanha Bay,WC,B4,-34.787481029821066,18.657705201450405
WC014,UNAUTH_PCT,Governance,19.259960330549156,19.259960330549156,Saldanha Bay,WC,B4,-34.787481029821066,18.657705201450405
WC015,POP_2022,Demographics,11.214747713172429,11.214747713172429,Swartland,WC,B3,-34.18876944367782,19.03722360847062
WC015,POP_DENSITY,Demographics,31.07748783294234,31.07748783294234,Swartland,WC,B3,-34.18876944367782,19.03722360847062
WC015,POP_GROWTH_PCT,Demographics,51.16437151095075,51.16437151095075,Swartland,WC,B3,-34.18876944367782,19.03722360847062
WC015,PCT_WATER,Infrastructure,43.03033943495957,43.03033943495957,Swartland,WC,B3,-34.18876944367782,19.03722360847062
WC015,PCT_SAN,Infrastructure,45.50945221935567,45.50945221935567,Swartland,WC,B3,-34.18876944367782,19.03722360847062
WC015,PCT_ELEC,Infrastructure,66.41820005339744,66.41820005339744,Swartland,WC,B3,-34.18876944367782,19.03722360847062
WC015,REV_PC,Finance,47.64115148924999,47.64115148924999,Swartland,WC,B3,-34.18876944367782,19.03722360847062
WC015,GRANT_PCT,Finance,55.97825855182043,55.97825855182043,Swartland,WC,B3,-34.18876944367782,19.03722360847062
WC015,SURPLUS_PCT,Finance,21.208745162944822,21.208745162944822,Swartland,WC,B3,-34.18876944367782,19.03722360847062
WC015,POV_PCT,Poverty,18.092126215679265,18.092126215679265,Swartland,WC,B3,-34.18876944367782,19.03722360847062
WC015,GINI,Poverty,72.28227846048975,72.28227846048975,Swartland,WC,B3,-34.18876944367782,19.03722360847062
WC015,HIV_PCT,Health,42.01803070294136,42.01803070294136,Swartland,WC,B3,-34.18876944367782,19.03722360847062
WC015,MORT_CHILD,Health,27.5354163310773,27.5354163310773,Swartland,WC,B3,-34.18876944367782,19.03722360847062
WC015,MURDER,Safety,27.572110129057634,27.572110129057634,Swartland,WC,B3,-34.18876944367782,19.03722360847062
WC015,CRIME,Safety,27.017537567234847,27.017537567234847,Swartland,WC,B3,-34.18876944367782,19.03722360847062
WC015,AUDIT_CLEAN,Governance,25.820819579083164,25.820819579083164,Swartland,WC,B3,-34.18876944367782,19.03722360847062
WC015,UNAUTH_PCT,Governance,14.337043947926805,14.337043947926805,Swartland,WC,B3,-34.18876944367782,19.03722360847062
WC022,POP_2022,Demographics,14.99159195558983,14.99159195558983,Witzenberg,WC,B2,-34.21379376821846,18.08169235844888
WC022,POP_DENSITY,Demographics,41.09991244691162,41.09991244691162,Witzenberg,WC,B2,-34.21379376821846,18.08169235844888
WC022,POP_GROWTH_PCT,Demographics,33.14148259359201,33.14148259359201,Witzenberg,WC,B2,-34.21379376821846,18.08169235844888
WC022,PCT_WATER,Infrastructure,67.1431857088659,67.1431857088659,Witzenberg,WC,B2,-34.21379376821846,18.08169235844888
WC022,PCT_SAN,Infrastructure,50.861533065338335,50.861533065338335,Witzenberg,WC,B2,-34.21379376821846,18.08169235844888
WC022,PCT_ELEC,Infrastructure,50.306353601559664,50.306353601559664,Witzenberg,WC,B2,-34.21379376821846,18.08169235844888
WC022,REV_PC,Finance,30.137591848910986,30.137591848910986,Witzenberg,WC,B2,-34.21379376821846,18.08169235844888
WC022,GRANT_PCT,Finance,42.57943168440049,42.57943168440049,Witzenberg,WC,B2,-34.21379376821846,18.08169235844888
WC022,SURPLUS_PCT,Finance,52.22002207262881,52.22002207262881,Witzenberg,WC,B2,-34.21379376821846,18.08169235844888
WC022,POV_PCT,Poverty,59.32391479425351,59.32391479425351,Witzenberg,WC,B2,-34.21379376821846,18.08169235844888
WC022,GINI,Poverty,43.12216346963269,43.12216346963269,Witzenberg,WC,B2,-34.21379376821846,18.08169235844888
WC022,HIV_PCT,Health,66.58247558648418,66.58247558648418,Witzenberg,WC,B2,-34.21379376821846,18.08169235844888
WC022,MORT_CHILD,Health,45.15978617815885,45.15978617815885,Witzenberg,WC,B2,-34.21379376821846,18.08169235844888
WC022,MURDER,Safety,60.85694237035359,60.85694237035359,Witzenberg,WC,B2,-34.21379376821846,18.08169235844888
WC022,CRIME,Safety,35.20295582821699,35.20295582821699,Witzenberg,WC,B2,-34.21379376821846,18.08169235844888
WC022,AUDIT_CLEAN,Governance,8.748232668627168,8.748232668627168,Witzenberg,WC,B2,-34.21379376821846,18.08169235844888
WC022,UNAUTH_PCT,Governance,50.367179760370455,50.367179760370455,Witzenberg,WC,B2,-34.21379376821846,18.08169235844888
WC023,POP_2022,Demographics,49.50648126293251,49.50648126293251,Drakenstein,WC,B4,-33.629434194597735,18.781463241168467
WC023,POP_DENSITY,Demographics,46.50694663615139,46.50694663615139,Drakenstein,WC,B4,-33.629434194597735,18.781463241168467
WC023,POP_GROWTH_PCT,Demographics,43.4437332287488,43.4437332287488,Drakenstein,WC,B4,-33.629434194597735,18.781463241168467
WC023,PCT_WATER,Infrastructure,28.028260680900253,28.028260680900253,Drakenstein,WC,B4,-33.629434194597735,18.781463241168467
WC023,PCT_SAN,Infrastructure,18.865074971088156,18.865074971088156,Drakenstein,WC,B4,-33.629434194597735,18.781463241168467
WC023,PCT_ELEC,Infrastructure,46.034565380875605,46.034565380875605,Drakenstein,WC,B4,-33.629434194597735,18.781463241168467
WC023,REV_PC,Finance,43.5289483239655,43.5289483239655,Drakenstein,WC,B4,-33.629434194597735,18.781463241168467
WC023,GRANT_PCT,Finance,23.782018183123476,23.782018183123476,Drakenstein,WC,B4,-33.629434194597735,18.781463241168467
WC023,SURPLUS_PCT,Finance,57.188483783841136,57.188483783841136,Drakenstein,WC,B4,-33.629434194597735,18.781463241168467
WC023,POV_PCT,Poverty,17.34268970904799,17.34268970904799,Drakenstein,WC,B4,-33.629434194597735,18.781463241168467
WC023,GINI,Poverty,23.32953242417919,23.32953242417919,Drakenstein,WC,B4,-33.629434194597735,18.781463241168467
WC023,HIV_PCT,Health,67.7285042468333,67.7285042468333,Drakenstein,WC,B4,-33.629434194597735,18.781463241168467
WC023,MORT_CHILD,Health,52.37163875467826,52.37163875467826,Drakenstein,WC,B4,-33.629434194597735,18.781463241168467
WC023,MURDER,Safety,27.83981388217955,27.83981388217955,Drakenstein,WC,B4,-33.629434194597735,18.781463241168467
WC023,CRIME,Safety,40.74761419287101,40.74761419287101,Drakenstein,WC,B4,-33.629434194597735,18.781463241168467
WC023,AUDIT_CLEAN,Governance,38.09584489047677,38.09584489047677,Drakenstein,WC,B4,-33.629434194597735,18.781463241168467
WC023,UNAUTH_PCT,Governance,19.91227729954757,19.91227729954757,Drakenstein,WC,B4,-33.629434194597735,18.781463241168467
WC024,POP_2022,Demographics,41.87052101053237,41.87052101053237,Stellenbosch,WC,A,-33.675950318031894,17.557201341307593
WC024,POP_DENSITY,Demographics,58.98306765781437,58.98306765781437,Stellenbosch,WC,A,-33.675950318031894,17.557201341307593
WC024,POP_GROWTH_PCT,Demographics,52.86777046881387,52.86777046881387,Stellenbosch,WC,A,-33.675950318031894,17.557201341307593
WC024,PCT_WATER,Infrastructure,64.94205129660841,64.94205129660841,Stellenbosch,WC,A,-33.675950318031894,17.557201341307593
WC024,PCT_SAN,Infrastructure,82.5896462589584,82.5896462589584,Stellenbosch,WC,A,-33.675950318031894,17.557201341307593
WC024,PCT_ELEC,Infrastructure,53.56928430692145,53.56928430692145,Stellenbosch,WC,A,-33.675950318031894,17.557201341307593
WC024,REV_PC,Finance,38.8469040775427,38.8469040775427,Stellenbosch,WC,A,-33.675950318031894,17.557201341307593
WC024,GRANT_PCT,Finance,66.4970331702209,66.4970331702209,Stellenbosch,WC,A,-33.675950318031894,17.557201341307593
WC024,SURPLUS_PCT,Finance,53.46753332864393,53.46753332864393,Stellenbosch,WC,A,-33.675950318031894,17.557201341307593
WC024,POV_PCT,Poverty,56.878729983561946,56.878729983561946,Stellenbosch,WC,A,-33.675950318031894,17.557201341307593
WC024,GINI,Poverty,54.16452561693843,54.16452561693843,Stellenbosch,WC,A,-33.675950318031894,17.557201341307593
WC024,HIV_PCT,Health,104.83675600021971,104.83675600021971,Stellenbosch,WC,A,-33.675950318031894,17.557201341307593
WC024,MORT_CHILD,Health,15.185914780041102,15.185914780041102,Stellenbosch,WC,A,-33.675950318031894,17.557201341307593
WC024,MURDER,Safety,52.23332193734708,52.23332193734708,Stellenbosch,WC,A,-33.675950318031894,17.557201341307593
WC024,CRIME,Safety,59.92621948703216,59.92621948703216,Stellenbosch,WC,A,-33.675950318031894,17.557201341307593
WC024,AUDIT_CLEAN,Governance,44.37715015434442,44.37715015434442,Stellenbosch,WC,A,-33.675950318031894,17.557201341307593
WC024,UNAUTH_PCT,Governance,77.99651664256567,77.99651664256567,Stellenbosch,WC,A,-33.675950318031894,17.557201341307593
WC025,POP_2022,Demographics,51.265153574392784,51.265153574392784,Breede Valley,WC,B4,-33.63098278003587,17.882845974162798
WC025,POP_DENSITY,Demographics,34.04490763022919,34.04490763022919,Breede Valley,WC,B4,-33.63098278003587,17.882845974162798
WC025,POP_GROWTH_PCT,Demographics,29.586524893126118,29.586524893126118,Breede Valley,WC,B4,-33.63098278003587,17.882845974162798
WC025,PCT_WATER,Infrastructure,32.76086331536706,32.76086331536706,Breede Valley,WC,B4,-33.63098278003587,17.882845974162798
WC025,PCT_SAN,Infrastructure,32.904266927043786,32.904266927043786,Breede Valley,WC,B4,-33.63098278003587,17.882845974162798
WC025,PCT_ELEC,Infrastructure,33.43253943748475,33.43253943748475,Breede Valley,WC,B4,-33.63098278003587,17.882845974162798
WC025,REV_PC,Finance,31.24001796966401,31.24001796966401,Breede Valley,WC,B4,-33.63098278003587,17.882845974162798
WC025,GRANT_PCT,Finance,40.048986291847854,40.048986291847854,Breede Valley,WC,B4,-33.63098278003587,17.882845974162798
WC025,SURPLUS_PCT,Finance,50.0642412965573,50.0642412965573,Breede Valley,WC,B4,-33.63098278003587,17.882845974162798
WC025,POV_PCT,Poverty,10.394797048028465,10.394797048028465,Breede Valley,WC,B4,-33.63098278003587,17.882845974162798
WC025,GINI,Poverty,13.986722015337023,13.986722015337023,Breede Valley,WC,B4,-33.63098278003587,17.882845974162798
WC025,HIV_PCT,Health,0.02963941032952988,0.02963941032952988,Breede Valley,WC,B4,-33.63098278003587,17.882845974162798
WC025,MORT_CHILD,Health,52.32794800715199,52.32794800715199,Breede Valley,WC,B4,-33.63098278003587,17.882845974162798
WC025,MURDER,Safety,40.00646586380926,40.00646586380926,Breede Valley,WC,B4,-33.63098278003587,17.882845974162798
WC025,CRIME,Safety,45.10535031865541,45.10535031865541,Breede Valley,WC,B4,-33.63098278003587,17.882845974162798
WC025,AUDIT_CLEAN,Governance,6.410035232730632,6.410035232730632,Breede Valley,WC,B4,-33.63098278003587,17.882845974162798
WC025,UNAUTH_PCT,Governance,70.69896245760276,70.69896245760276,Breede Valley,WC,B4,-33.63098278003587,17.882845974162798
WC026,POP_2022,Demographics,47.82298183709285,47.82298183709285,Langeberg,WC,A,-33.78236194420587,17.688132782300467
WC026,POP_DENSITY,Demographics,63.364116142225114,63.364116142225114,Langeberg,WC,A,-33.78236194420587,17.688132782300467
WC026,POP_GROWTH_PCT,Demographics,77.08769321356743,77.08769321356743,Langeberg,WC,A,-33.78236194420587,17.688132782300467
WC026,PCT_WATER,Infrastructure,40.26040488407856,40.26040488407856,Langeberg,WC,A,-33.78236194420587,17.688132782300467
WC026,PCT_SAN,Infrastructure,49.07351282974666,49.07351282974666,Langeberg,WC,A,-33.78236194420587,17.688132782300467
WC026,PCT_ELEC,Infrastructure,63.583435492017486,63.583435492017486,Langeberg,WC,A,-33.78236194420587,17.688132782300467
WC026,REV_PC,Finance,117.14946150929413,117.14946150929413,Langeberg,WC,A,-33.78236194420587,17.688132782300467
WC026,GRANT_PCT,Finance,66.02249485704048,66.02249485704048,Langeberg,WC,A,-33.78236194420587,17.688132782300467
WC026,SURPLUS_PCT,Finance,92.12722301261437,92.12722301261437,Langeberg,WC,A,-33.78236194420587,17.688132782300467
WC026,POV_PCT,Poverty,84.1134629038391,84.1134629038391,Langeberg,WC,A,-33.78236194420587,17.688132782300467
WC026,GINI,Poverty,67.36020072989038,67.36020072989038,Langeberg,WC,A,-33.78236194420587,17.688132782300467
WC026,HIV_PCT,Health,40.216084567386424,40.216084567386424,Langeberg,WC,A,-33.78236194420587,17.688132782300467
WC026,MORT_CHILD,Health,81.19507221636471,81.19507221636471,Langeberg,WC,A,-33.78236194420587,17.688132782300467
WC026,MURDER,Safety,30.03779316703906,30.03779316703906,Langeberg,WC,A,-33.78236194420587,17.688132782300467
WC026,CRIME,Safety,92.01750247354184,92.01750247354184,Langeberg,WC,A,-33.78236194420587,17.688132782300467
WC026,AUDIT_CLEAN,Governance,64.0001061643651,64.0001061643651,Langeberg,WC,A,-33.78236194420587,17.688132782300467
WC026,UNAUTH_PCT,Governance,6.995529054036481,6.995529054036481,Langeberg,WC,A,-33.78236194420587,17.688132782300467
WC031,POP_2022,Demographics,28.18987809936322,28.18987809936322,Theewaterskloof,WC,B4,-33.67683892622847,17.996700547846313
WC031,POP_DENSITY,Demographics,48.07895641845881,48.07895641845881,Theewaterskloof,WC,B4,-33.67683892622847,17.996700547846313
WC031,POP_GROWTH_PCT,Demographics,30.259522539204667,30.259522539204667,Theewaterskloof,WC,B4,-33.67683892622847,17.996700547846313
WC031,PCT_WATER,Infrastructure,49.30011621987147,49.30011621987147,Theewaterskloof,WC,B4,-33.67683892622847,17.996700547846313
WC031,PCT_SAN,Infrastructure,17.999516645754092,17.999516645754092,Theewaterskloof,WC,B4,-33.67683892622847,17.996700547846313
WC031,PCT_ELEC,Infrastructure,8.880352544247852,8.880352544247852,Theewaterskloof,WC,B4,-33.67683892622847,17.996700547846313
WC031,REV_PC,Finance,33.57109193904789,33.57109193904789,Theewaterskloof,WC,B4,-33.67683892622847,17.996700547846313
WC031,GRANT_PCT,Finance,35.6313133457983,35.6313133457983,Theewaterskloof,WC,B4,-33.67683892622847,17.996700547846313
WC031,SURPLUS_PCT,Finance,28.032312978753573,28.032312978753573,Theewaterskloof,WC,B4,-33.67683892622847,17.996700547846313
WC031,POV_PCT,Poverty,59.54582293284385,59.54582293284385,Theewaterskloof,WC,B4,-33.67683892622847,17.996700547846313
WC031,GINI,Poverty,17.99585249721885,17.99585249721885,Theewaterskloof,WC,B4,-33.67683892622847,17.996700547846313
WC031,HIV_PCT,Health,41.26331214664699,41.26331214664699,Theewaterskloof,WC,B4,-33.67683892622847,17.996700547846313
WC031,MORT_CHILD,Health,36.35939942327251,36.35939942327251,Theewaterskloof,WC,B4,-33.67683892622847,17.996700547846313
WC031,MURDER,Safety,3.8656809572783324,3.8656809572783324,Theewaterskloof,WC,B4,-33.67683892622847,17.996700547846313
WC031,CRIME,Safety,8.619396326629754,8.619396326629754,Theewaterskloof,WC,B4,-33.67683892622847,17.996700547846313
WC031,AUDIT_CLEAN,Governance,35.23822032497263,35.23822032497263,Theewaterskloof,WC,B4,-33.67683892622847,17.996700547846313
WC031,UNAUTH_PCT,Governance,74.62399997373927,74.62399997373927,Theewaterskloof,WC,B4,-33.67683892622847,17.996700547846313
WC032,POP_2022,Demographics,46.58539623797622,46.58539623797622,Overstrand,WC,B4,-34.54131732513026,18.756910068241197
WC032,POP_DENSITY,Demographics,0.487303497107348,0.487303497107348,Overstrand,WC,B4,-34.54131732513026,18.756910068241197
WC032,POP_GROWTH_PCT,Demographics,27.209761302386752,27.209761302386752,Overstrand,WC,B4,-34.54131732513026,18.756910068241197
WC032,PCT_WATER,Infrastructure,49.661071860087596,49.661071860087596,Overstrand,WC,B4,-34.54131732513026,18.756910068241197
WC032,PCT_SAN,Infrastructure,33.07573034143602,33.07573034143602,Overstrand,WC,B4,-34.54131732513026,18.756910068241197
WC032,PCT_ELEC,Infrastructure,57.82531939020739,57.82531939020739,Overstrand,WC,B4,-34.54131732513026,18.756910068241197
WC032,REV_PC,Finance,17.385641585771168,17.385641585771168,Overstrand,WC,B4,-34.54131732513026,18.756910068241197
WC032,GRANT_PCT,Finance,42.00424995717052,42.00424995717052,Overstrand,WC,B4,-34.54131732513026,18.756910068241197
WC032,SURPLUS_PCT,Finance,51.923469260557255,51.923469260557255,Overstrand,WC,B4,-34.54131732513026,18.756910068241197
WC032,POV_PCT,Poverty,26.05072723587036,26.05072723587036,Overstrand,WC,B4,-34.54131732513026,18.756910068241197
