MunicipalityCode;IndicatorID;Year;ValueRaw;ValueParsed
KZN294;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;85846.76;85846.76
KZN285;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;74.09633;74.09633
NW374;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;37319.12;37319.12
KZN433;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;65.24624;65.24624
NW374;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;67.42184;67.42184
NW393;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;51564.82;51564.82
NW375;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;53.49704;53.49704
KZN284;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;73.46767;73.46767
GT421;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;710144.4;710144.4
NW404;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;71.61664;71.61664
NW404;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;65342.14;65342.14
NW403;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;60.91547;60.91547
NW403;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;264577.8;264577.8
NW397;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;75.79679;75.79679
NW397;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;85346.16;85346.16
NW396;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;65.43944;65.43944
NW396;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;39632.52;39632.52
NW394;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;72.20008;72.20008
NW394;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;146325.8;146325.8
NW393;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;72.06913;72.06913
NW392;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;56.30499;56.30499
NW392;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;36069.98;36069.98
NW385;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;68.3459;68.3459
NW385;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;111187.9;111187.9
NW384;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;61.86525;61.86525
NW384;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;102087.3;102087.3
NW382;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;68.64156;68.64156
NW382;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;88926.81;88926.81
NW381;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;85.7581;85.7581
NW381;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;111505.1;111505.1
NW375;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;140945.9;140945.9
KZN284;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;177069.6;177069.6
KZN212;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;66.95721;66.95721
KZN286;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;72069.11;72069.11
KZN241;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;68.58007;68.58007
KZN241;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;70885.47;70885.47
KZN238;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;74.10965;74.10965
KZN238;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;310932.5;310932.5
KZN237;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;72.24702;72.24702
KZN237;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;168561.0;168561.0
KZN235;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;75.97916;75.97916
KZN235;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;108992.5;108992.5
KZN227;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;66.54237;66.54237
KZN227;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;41729.85;41729.85
KZN226;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;69.87532;69.87532
KZN226;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;43879.48;43879.48
KZN225;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;67.93882;67.93882
KZN225;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;565780.9;565780.9
KZN224;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;76.13695;76.13695
KZN224;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;28653.56;28653.56
KZN223;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;56.91639;56.91639
KZN223;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;19438.51;19438.51
KZN222;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;60.20276;60.20276
KZN222;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;64419.68;64419.68
KZN221;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;65.85388;65.85388
KZN221;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;78225.08;78225.08
GT421;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;74.18847;74.18847
KZN244;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;176392.2;176392.2
KZN244;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;83.93067;83.93067
KZN245;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;104857.0;104857.0
KZN245;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;75.53332;75.53332
KZN276;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;78.15977;78.15977
KZN276;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;103597.8;103597.8
KZN275;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;77.28771;77.28771
KZN275;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;169577.6;169577.6
KZN272;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;78.70682;78.70682
KZN272;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;157477.5;157477.5
KZN271;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;81.25403;81.25403
KZN271;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;158483.3;158483.3
KZN266;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;73.52907;73.52907
KZN266;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;164669.6;164669.6
KZN265;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;77.34293;77.34293
KZN286;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;65.0357;65.0357
KZN265;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;175253.3;175253.3
KZN262;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;112531.4;112531.4
KZN261;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;74.33394;74.33394
KZN261;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;72631.05;72631.05
KZN263;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;72.31479;72.31479
KZN263;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;180899.3;180899.3
KZN254;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;70.44935;70.44935
KZN254;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;102063.0;102063.0
KZN253;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;64.53372;64.53372
KZN253;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;24057.1;24057.1
KZN252;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;74.17078;74.17078
KZN252;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;384201.4;384201.4
KZN262;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;73.31498;73.31498
GT422;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;82716.14;82716.14
LIM476;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;58.61613;58.61613
GT423;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;99763.06;99763.06
LIM345;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;302430.9;302430.9
LIM344;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;66.80646;66.80646
LIM344;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;342851.1;342851.1
LIM341;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;67.90955;67.90955
LIM341;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;89581.68;89581.68
LIM343;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;69.39471;69.39471
LIM343;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;411675.3;411675.3
LIM335;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;73.11761;73.11761
LIM335;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;95003.49;95003.49
LIM334;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;53.4513;53.4513
LIM334;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;102160.1;102160.1
LIM333;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;71.8634;71.8634
LIM333;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;346886.5;346886.5
LIM332;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;73.25161;73.25161
LIM332;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;192312.0;192312.0
LIM331;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;80.76103;80.76103
LIM331;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;259056.2;259056.2
MP326;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;72.55717;72.55717
MP326;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;602018.7;602018.7
MP325;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;85.93246;85.93246
MP325;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;649795.6;649795.6
LIM345;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;69.7604;69.7604
MP324;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;86.5248;86.5248
LIM351;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;133749.3;133749.3
LIM353;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;78167.52;78167.52
KZN212;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;105580.2;105580.2
LIM476;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;343745.1;343745.1
LIM473;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;76.84109;76.84109
LIM473;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;263795.5;263795.5
LIM472;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;69.13035;69.13035
LIM472;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;200880.7;200880.7
LIM471;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;67.08585;67.08585
LIM471;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;89248.59;89248.59
LIM368;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;56.00999;56.00999
LIM368;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;73576.42;73576.42
LIM367;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;68.10996;68.10996
LIM367;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;258196.1;258196.1
LIM366;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;48.95798;48.95798
LIM366;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;31454.57;31454.57
LIM362;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;62.26279;62.26279
LIM362;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;78336.04;78336.04
LIM361;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;12.40214;12.40214
LIM361;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;7982.395;7982.395
LIM355;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;68.4898;68.4898
LIM355;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;195567.1;195567.1
LIM354;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;62.61773;62.61773
LIM354;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;531870.2;531870.2
LIM353;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;61.45096;61.45096
LIM351;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;69.36243;69.36243
MP324;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;524007.1;524007.1
MP321;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;50.18268;50.18268
MP321;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;55596.4;55596.4
MP305;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;66.07979;66.07979
MP305;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;79440.08;79440.08
MP304;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;84.06046;84.06046
MP304;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;98595.64;98595.64
MP303;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;85.09477;85.09477
MP303;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;223552.5;223552.5
MP302;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;71.38147;71.38147
MP302;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;145162.2;145162.2
MP301;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;84.36404;84.36404
MP301;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;210991.9;210991.9
TSH;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;75.83828;75.83828
TSH;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;3137175.0;3137175.0
JHB;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;70.14424;70.14424
JHB;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;3400411.0;3400411.0
EKU;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;70.70713;70.70713
EKU;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;2923435.0;2923435.0
GT485;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;61.54651;61.54651
GT485;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;209120.4;209120.4
GT484;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;54.56189;54.56189
GT484;SOC_POVERTY_POVERTY_HEADCOUNT_UNDER_POVERTY_LINE_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;123554.4;123554.4
GT481;SOC_POVERTY_POVERTY_HEADCOUNT_INDEX_SOUTH_AFRICAN_UPPER_BOUND_POVERTY_LINE;2023;69.53721;69.53721
