"MunicipalityCode";"IndicatorID";"Year";"IndicatorName";"Theme";"Source";"Normalization";"Polarity";"MunicipalityName";"ProvinceName";"MIIF_Category";"ProvinceAcronym";"DistrictName";"ValueRaw";"ValueParsed"
"WC051";"ANALYSIS_OF_DISPARITIES_IN_SERVICE_DELIVERY_BETWEEN_DIFFERENT_MUNICIPALITIES_SUCH_AS_URBAN_VERSUS_RURAL_AREAS_APPLY_T";"2024";"Analysis of disparities in service delivery between different municipalities, such as urban versus rural areas. (Apply the MIIF model and identify characteristics predominant in each municipal type)";"An Alternative Differentiation Approach
Analysis Of Disparities In Service Delivery Between Different Municipalities, Such As Urban Versus Rural Areas. (Apply The Miif Model And Identify Characteristics Predominant In Each Municipal Type)";"An alternative differentiation approach
Analysis of disparities in service delivery between different municipalities, such as urban versus rural areas. (Apply the MIIF model and identify characteristics predominant in each municipal type)";"minmax";"1";"Laingsburg";"Western Cape";"B";"WC";"Central Karoo";"53.93";"53.92768211197048"
"WC051";"PERCENTAGE_OF_THE_POPULATION_LIVING_BELOW_A_CERTAIN_INCOME_LEVEL_POVERTY_LINE";"2024";"Percentage of the population living below a certain income level (poverty line)";"Poverty";"Stats SA
Quantec";"minmax";"-1";"Laingsburg";"Western Cape";"B";"WC";"Central Karoo";"34.07";"34.06744148020003"
"WC051";"UNEMPLOYMENT_RATE_PER_MUNICIPALITY";"2024";"Unemployment rate per municipality";"Unemployment";"Stats SA
Quantec";"minmax";"-1";"Laingsburg";"Western Cape";"B";"WC";"Central Karoo";"48.07";"48.06888407749685"
"WC051";"GINI_COEFFICIENT_PER_MUNICIPALITY";"2024";"Gini-coefficient per municipality";"Inequality";"Stats SA
Quantec";"minmax";"1";"Laingsburg";"Western Cape";"B";"WC";"Central Karoo";"57.04";"57.04320066425774"
"WC051";"HOUSEHOLD_INCOME_PER_MUNICIPALITY";"2024";"Household income per municipality";"Household Income";"Stats SA
Quantec";"minmax";"1";"Laingsburg";"Western Cape";"B";"WC";"Central Karoo";"64.25";"64.24956141057001"
"WC051";"GDP_PER_MUNICIPALITY";"2024";"GDP per municipality";"Trade Balance";"Stats SA
Quantec";"minmax";"1";"Laingsburg";"Western Cape";"B";"WC";"Central Karoo";"36.98";"36.98032226839728"
"WC051";"INFANT_MORTALITY_RATE";"2024";"Infant mortality rate";"Social And Health";"Stats SA
Quantec";"minmax";"-1";"Laingsburg";"Western Cape";"B";"WC";"Central Karoo";"60.82";"60.82415733624834"
"WC051";"LIFE_EXPECTANCY_RATE";"2024";"Life expectancy rate";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Stats SA
Quantec";"minmax";"1";"Laingsburg";"Western Cape";"B";"WC";"Central Karoo";"53.38";"53.37693318097915"
"WC051";"CHILD_MORTALITY_RATE";"2024";"Child mortality rate";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Stats SA
Quantec";"minmax";"-1";"Laingsburg";"Western Cape";"B";"WC";"Central Karoo";"49.22";"49.21591304558659"
"WC051";"LITERACY_RATE_PER_MUNICIPALITY";"2024";"Literacy rate per municipality";"Education";"Stats SA
Quantec";"minmax";"1";"Laingsburg";"Western Cape";"B";"WC";"Central Karoo";"50.10";"50.10055841893496"
"WC051";"CRIME_RATES";"2024";"Crime rates";"Safety And Security";"Stats SA
Quantec";"minmax";"-1";"Laingsburg";"Western Cape";"B";"WC";"Central Karoo";"34.38";"34.38085665203457"
"WC051";"LIFE_EXPECTANCY_PER_MUNICIPALITY";"2024";"Life expectancy per municipality";"Life Expectancy";"Stats SA
Quantec";"minmax";"1";"Laingsburg";"Western Cape";"B";"WC";"Central Karoo";"46.39";"46.38515166875774"
"WC051";"TOTAL_POPULATION_PER_MUNICIPALITY";"2024";"Total population per municipality";"Population Dynamics";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Laingsburg";"Western Cape";"B";"WC";"Central Karoo";"39.52";"39.52441096488765"
"WC051";"POPULATION_GROWTH_RATE_PER_MUNICIPALITY";"2024";"Population growth rate per municipality";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Laingsburg";"Western Cape";"B";"WC";"Central Karoo";"45.63";"45.633534687216944"
"WC051";"POPULATION_DISTRIBUTION_PER_MUNICIPALITY_BLACK_AFRICAN_COLOUREDS_WHITE_INDIAN_OR_ASIAN";"2024";"Population distribution per municipality (Black African, Coloureds, White, Indian or Asian)";"Population Distribution";"Census 2022
Mid-year population estimates 2025";"minmax";"-1";"Laingsburg";"Western Cape";"B";"WC";"Central Karoo";"38.41";"38.406395381267515"
"WC051";"GENDER_DISTRIBUTION_PER_MUNICIPALITY_MALE_FEMALE";"2024";"Gender distribution per municipality (male / female)";"Gender Distribution";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Laingsburg";"Western Cape";"B";"WC";"Central Karoo";"51.80";"51.801953830020274"
"WC051";"CHILDREN_POPULATION_PER_MUNICIPALITY";"2024";"Children population per municipality";"Age Structure";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Laingsburg";"Western Cape";"B";"WC";"Central Karoo";"59.82";"59.817120097265025"
"WC051";"YOUTH_POPULATION_PER_MUNICIPALITY_15_34";"2024";"Youth population per municipality (15-34)";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Laingsburg";"Western Cape";"B";"WC";"Central Karoo";"51.92";"51.916991224200814"
"WC051";"ADULT_POPULATION_AGED_35_59_PER_MUNICIPALITY";"2024";"Adult population aged 35 – 59 per municipality";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Laingsburg";"Western Cape";"B";"WC";"Central Karoo";"27.19";"27.18815928286267"
"WC051";"POPULATION_AGED_ABOVE_60_PER_MUNICIPALITY";"2024";"Population aged above 60 per municipality";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Laingsburg";"Western Cape";"B";"WC";"Central Karoo";"27.48";"27.482174371075473"
"WC051";"WORKING_AGE_POPULATION_15_64_PER_MUNICIPALITY";"2024";"Working age population ( 15 – 64) per municipality";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Laingsburg";"Western Cape";"B";"WC";"Central Karoo";"30.96";"30.956160782281003"
"WC051";"IN_MIGRATION_PER_MUNICIPALITY";"2024";"In-migration per municipality";"Migration";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Laingsburg";"Western Cape";"B";"WC";"Central Karoo";"51.35";"51.354572698856714"
"WC051";"OUT_MIGRATION_PER_MUNICIPALITY";"2024";"Out-migration per municipality";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Census 2022
Mid-year population estimates 2025";"minmax";"1";"Laingsburg";"Western Cape";"B";"WC";"Central Karoo";"40.75";"40.74896502996259"
"WC052";"TOTAL_NUMBER_OF_HOUSEHOLDS_PER_MUNICIPALITY";"2024";"Total number of households per municipality";"Household And Living Conditions";"General Household Survey (2024)
Quantec";"minmax";"1";"Prince Albert";"Western Cape";"B";"WC";"Central Karoo";"72.76";"72.75809078754057"
"WC052";"AVERAGE_HOUSEHOLD_SIZE_PER_MUNICIPALITY";"2024";"Average household size per municipality";"Dwelling Type";"General Household Survey (2024)
Quantec";"minmax";"1";"Prince Albert";"Western Cape";"B";"WC";"Central Karoo";"35.44";"35.44065898457549"
"WC052";"PERCENTAGE_OF_HOUSEHOLDS_WITH_FORMAL_DWELLINGS_PER_MUNICIPALITY";"2024";"Percentage of households with formal dwellings per municipality";"Indicators For Need Municipal Profiling And Provincial Differentiation";"General Household Survey (2024)
Quantec";"minmax";"1";"Prince Albert";"Western Cape";"B";"WC";"Central Karoo";"61.77";"61.76598677089738"
"WC052";"PERCENTAGE_OF_HOUSEHOLD_WITH_ACCESS_TO_WATER_SANITATION_ELECTRICITY_AND_WASTE_COLLECTION_PER_MUNICIPALITY";"2024";"Percentage of household with access to water, sanitation, electricity, and waste collection per municipality";"Access To Service Access And Quality";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec";"minmax";"1";"Prince Albert";"Western Cape";"B";"WC";"Central Karoo";"73.78";"73.7824370487687"
"WC052";"WATER_AND_SANITATION_QUALITY_WATER_PER_MUNICIPALITY_BLUE_DROP_GREEN_DROP_STATUS";"2024";"Water and sanitation quality water per municipality (blue drop, green drop status)";"Quality Of Basic Services";"Blue drop report 2024";"minmax";"1";"Prince Albert";"Western Cape";"B";"WC";"Central Karoo";"68.76";"68.75728767643153"
"WC052";"NUMBER_OF_CONSUMER_UNITS_USING_THE_BUCKET_TOILET_SYSTEM_PROVIDED_BY_MUNICIPALITIES_IN_EACH_PROVINCE";"2024";"Number of consumer units using the bucket toilet system provided by municipalities in each province";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec";"minmax";"1";"Prince Albert";"Western Cape";"B";"WC";"Central Karoo";"48.82";"48.81619734762897"
"WC052";"NUMBER_OF_MUNICIPALITIES_THAT_PROVIDE_SERVICES";"2024";"Number (%) of municipalities that provide services";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec";"minmax";"1";"Prince Albert";"Western Cape";"B";"WC";"Central Karoo";"44.65";"44.65226106696211"
"WC052";"WATER_SANITATION_ELECTRICITY_WASTE";"2024";"water, sanitation, electricity, waste";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec";"minmax";"1";"Prince Albert";"Western Cape";"B";"WC";"Central Karoo";"28.28";"28.276901048314635"
"WC052";"NUMBER_OF_CONSUMER_UNITS_RECEIVING_WATER_SERVICES_AND_FREE_BASIC_WATER_SERVICES_FROM_MUNICIPALITIES";"2024";"Number of consumer units receiving water services and free basic water services from municipalities";"Free Basic Services";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec";"minmax";"1";"Prince Albert";"Western Cape";"B";"WC";"Central Karoo";"52.47";"52.47081063141292"
"WC052";"NUMBER_OF_MUNICIPALITIES_IN_EACH_PROVINCE_WITH_A_POLICY_IN_PLACE_RELATING_TO_THE_PROVISION_OF_FREE_BASIC_SERVICES";"2024";"Number of municipalities in each province with a policy in place relating to the provision of free basic services";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec";"minmax";"1";"Prince Albert";"Western Cape";"B";"WC";"Central Karoo";"62.13";"62.13198625445649"
"WC052";"NUMBER_OF_MUNICIPALITIES_IN_EACH_PROVINCE_WHICH_HAVE_IMPLEMENTED_THE_POLICY_RELATING_TO_THE_PROVISION_OF_FREE_BASIC_SERV";"2024";"Number of municipalities in each province which have implemented the policy relating to the provision of free basic services";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec";"minmax";"1";"Prince Albert";"Western Cape";"B";"WC";"Central Karoo";"71.70";"71.6974907237436"
"WC052";"NUMBER_OF_INDIGENT_HOUSEHOLDS_IN_EACH_PROVINCE_BENEFITING_FROM_AN_INDIGENT_SUPPORT_SYSTEM";"2024";"Number of indigent households in each province benefiting from an indigent support system";"Indigent Support";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec";"minmax";"-1";"Prince Albert";"Western Cape";"B";"WC";"Central Karoo";"56.83";"56.83423459401249"
"WC052";"NUMBER_OF_VACANT_MANAGERIAL_POSITIONS_BY_PROVINCE_ACCORDING_TO_SECTION_54A_AND_56_OF_LOCAL_GOVERNMENT_MUNICIPAL_SYSTEM_A";"2024";"Number of vacant managerial positions by province according to Section 54A and 56 of Local Government Municipal System Act, 2000 (Act No.32 of 2000)";"Municipal Vacancies";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec";"minmax";"1";"Prince Albert";"Western Cape";"B";"WC";"Central Karoo";"32.40";"32.398752470397696"
"WC052";"NUMBER_OF_MANAGERIAL_POSITIONS_BY_PROVINCE_ACCORDING_TO_ORGANOGRAM_EXCLUDING_SECTION_56_MANAGERS";"2024";"Number of managerial positions by province according to organogram (excluding Section 56 managers)";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec";"minmax";"1";"Prince Albert";"Western Cape";"B";"WC";"Central Karoo";"41.95";"41.952834479427075"
"WC052";"NUMBER_OF_COUNCILLORS_PER_MUNICIPALITY";"2024";"Number of councillors per municipality";"Indicators For Need Municipal Profiling And Provincial Differentiation";"IEC
Non-financial census of municipalities for the year ended 30 June 2023";"minmax";"1";"Prince Albert";"Western Cape";"B";"WC";"Central Karoo";"47.36";"47.35848513758857"
"WC052";"EMPLOYMENT_POSITIONS_INCLUDING_MANAGERIAL_POSITIONS_BY_PROVINCE";"2024";"Employment positions including managerial positions by province";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Municipalities 
Non-financial census of municipalities for the year ended 30 June 2023
Quantec";"minmax";"1";"Prince Albert";"Western Cape";"B";"WC";"Central Karoo";"53.05";"53.05220973300467"
"WC052";"AN_ALTERNATIVE_DIFFERENTIATION_APPROACH";"2024";"An alternative differentiation approach";"An Alternative Differentiation Approach
Analysis Of Disparities In Service Delivery Between Different Municipalities, Such As Urban Versus Rural Areas. (Apply The Miif Model And Identify Characteristics Predominant In Each Municipal Type)";"An alternative differentiation approach
Analysis of disparities in service delivery between different municipalities, such as urban versus rural areas. (Apply the MIIF model and identify characteristics predominant in each municipal type)";"minmax";"1";"Prince Albert";"Western Cape";"B";"WC";"Central Karoo";"37.41";"37.41133247710051"
"WC052";"ANALYSIS_OF_DISPARITIES_IN_SERVICE_DELIVERY_BETWEEN_DIFFERENT_MUNICIPALITIES_SUCH_AS_URBAN_VERSUS_RURAL_AREAS_APPLY_T";"2024";"Analysis of disparities in service delivery between different municipalities, such as urban versus rural areas. (Apply the MIIF model and identify characteristics predominant in each municipal type)";"An Alternative Differentiation Approach
Analysis Of Disparities In Service Delivery Between Different Municipalities, Such As Urban Versus Rural Areas. (Apply The Miif Model And Identify Characteristics Predominant In Each Municipal Type)";"An alternative differentiation approach
Analysis of disparities in service delivery between different municipalities, such as urban versus rural areas. (Apply the MIIF model and identify characteristics predominant in each municipal type)";"minmax";"1";"Prince Albert";"Western Cape";"B";"WC";"Central Karoo";"60.81";"60.81440769458305"
"WC052";"PERCENTAGE_OF_THE_POPULATION_LIVING_BELOW_A_CERTAIN_INCOME_LEVEL_POVERTY_LINE";"2024";"Percentage of the population living below a certain income level (poverty line)";"Poverty";"Stats SA
Quantec";"minmax";"-1";"Prince Albert";"Western Cape";"B";"WC";"Central Karoo";"76.25";"76.25310680023526"
"WC052";"UNEMPLOYMENT_RATE_PER_MUNICIPALITY";"2024";"Unemployment rate per municipality";"Unemployment";"Stats SA
Quantec";"minmax";"-1";"Prince Albert";"Western Cape";"B";"WC";"Central Karoo";"68.13";"68.1285791709921"
"WC052";"GINI_COEFFICIENT_PER_MUNICIPALITY";"2024";"Gini-coefficient per municipality";"Inequality";"Stats SA
Quantec";"minmax";"1";"Prince Albert";"Western Cape";"B";"WC";"Central Karoo";"60.02";"60.02054393801718"
"WC052";"HOUSEHOLD_INCOME_PER_MUNICIPALITY";"2024";"Household income per municipality";"Household Income";"Stats SA
Quantec";"minmax";"1";"Prince Albert";"Western Cape";"B";"WC";"Central Karoo";"62.14";"62.13944787842615"
"WC052";"GDP_PER_MUNICIPALITY";"2024";"GDP per municipality";"Trade Balance";"Stats SA
Quantec";"minmax";"1";"Prince Albert";"Western Cape";"B";"WC";"Central Karoo";"58.79";"58.79440898985573"
"WC052";"INFANT_MORTALITY_RATE";"2024";"Infant mortality rate";"Social And Health";"Stats SA
Quantec";"minmax";"-1";"Prince Albert";"Western Cape";"B";"WC";"Central Karoo";"42.41";"42.41193128903377"
"WC052";"LIFE_EXPECTANCY_RATE";"2024";"Life expectancy rate";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Stats SA
Quantec";"minmax";"1";"Prince Albert";"Western Cape";"B";"WC";"Central Karoo";"88.93";"88.93185278351125"
"WC052";"CHILD_MORTALITY_RATE";"2024";"Child mortality rate";"Indicators For Need Municipal Profiling And Provincial Differentiation";"Stats SA
Quantec";"minmax";"-1";"Prince Albert";"Western Cape";"B";"WC";"Central Karoo";"50.98";"50.984127202948805"
"WC052";"LITERACY_RATE_PER_MUNICIPALITY";"2024";"Literacy rate per municipality";"Education";"Stats SA
Quantec";"minmax";"1";"Prince Albert";"Western Cape";"B";"WC";"Central Karoo";"48.04";"48.04221302261567"
"WC052";"CRIME_RATES";"2024";"Crime rates";"Safety And Security";"Stats SA
Quantec";"minmax";"-1";"Prince Albert";"Western Cape";"B";"WC";"Central Karoo";"60.39";"60.38627055505512"
