MunicipalityCode,IndicatorColumn,Theme,Value,ValueParsed
NW375,GINI,Poverty,47.89198842741081,47.89198842741081
NW375,HIV_PCT,Health,76.88232826788538,76.88232826788538
NW375,MORT_CHILD,Health,47.87449998628795,47.87449998628795
NW375,MURDER,Safety,32.262068986974946,32.262068986974946
NW375,CRIME,Safety,55.323679337005686,55.323679337005686
NW375,AUDIT_CLEAN,Governance,35.210027288265074,35.210027288265074
NW375,UNAUTH_PCT,Governance,32.434295652715875,32.434295652715875
NW381,POP_2022,Demographics,10.830817886094728,10.830817886094728
NW381,POP_DENSITY,Demographics,58.16897688492712,58.16897688492712
NW381,POP_GROWTH_PCT,Demographics,20.78415834991327,20.78415834991327
NW381,PCT_WATER,Infrastructure,45.95718400558539,45.95718400558539
NW381,PCT_SAN,Infrastructure,20.725101244049263,20.725101244049263
NW381,PCT_ELEC,Infrastructure,21.79318537096775,21.79318537096775
NW381,REV_PC,Finance,63.84630312235625,63.84630312235625
NW381,GRANT_PCT,Finance,15.717378155998974,15.717378155998974
NW381,SURPLUS_PCT,Finance,16.398616919431795,16.398616919431795
NW381,POV_PCT,Poverty,27.392115221609394,27.392115221609394
NW381,GINI,Poverty,38.27694771624476,38.27694771624476
NW381,HIV_PCT,Health,21.162884354142612,21.162884354142612
NW381,MORT_CHILD,Health,1.4771786107177078,1.4771786107177078
NW381,MURDER,Safety,12.68603638236469,12.68603638236469
NW381,CRIME,Safety,55.626677129290385,55.626677129290385
NW381,AUDIT_CLEAN,Governance,31.495535782710228,31.495535782710228
NW381,UNAUTH_PCT,Governance,39.02174567407644,39.02174567407644
NW382,POP_2022,Demographics,44.77157585653925,44.77157585653925
NW382,POP_DENSITY,Demographics,36.810046076534604,36.810046076534604
NW382,POP_GROWTH_PCT,Demographics,83.55138899750821,83.55138899750821
NW382,PCT_WATER,Infrastructure,46.23616285897839,46.23616285897839
NW382,PCT_SAN,Infrastructure,41.13260240945746,41.13260240945746
NW382,PCT_ELEC,Infrastructure,71.9228473271068,71.9228473271068
NW382,REV_PC,Finance,35.55279282265229,35.55279282265229
NW382,GRANT_PCT,Finance,38.10545312452007,38.10545312452007
NW382,SURPLUS_PCT,Finance,50.20493368033796,50.20493368033796
NW382,POV_PCT,Poverty,50.00540208176359,50.00540208176359
NW382,GINI,Poverty,55.19222695806429,55.19222695806429
NW382,HIV_PCT,Health,91.83338178790976,91.83338178790976
NW382,MORT_CHILD,Health,56.72496492704741,56.72496492704741
NW382,MURDER,Safety,2.4389207449839887,2.4389207449839887
NW382,CRIME,Safety,56.52597886863122,56.52597886863122
NW382,AUDIT_CLEAN,Governance,50.757599889791976,50.757599889791976
NW382,UNAUTH_PCT,Governance,50.869000487029155,50.869000487029155
NW383,POP_2022,Demographics,64.91894618792341,64.91894618792341
NW383,POP_DENSITY,Demographics,59.426434246504016,59.426434246504016
NW383,POP_GROWTH_PCT,Demographics,58.94775813889222,58.94775813889222
NW383,PCT_WATER,Infrastructure,72.26088419541573,72.26088419541573
NW383,PCT_SAN,Infrastructure,49.15838405610998,49.15838405610998
NW383,PCT_ELEC,Infrastructure,41.046273287216486,41.046273287216486
NW383,REV_PC,Finance,120.47562905244783,120.47562905244783
NW383,GRANT_PCT,Finance,45.68285112437533,45.68285112437533
NW383,SURPLUS_PCT,Finance,62.00285824920153,62.00285824920153
NW383,POV_PCT,Poverty,30.086794982492652,30.086794982492652
NW383,GINI,Poverty,62.32936830102844,62.32936830102844
NW383,HIV_PCT,Health,41.3354889862133,41.3354889862133
NW383,MORT_CHILD,Health,51.150541142999785,51.150541142999785
NW383,MURDER,Safety,80.90129331542248,80.90129331542248
NW383,CRIME,Safety,69.44019136756148,69.44019136756148
NW383,AUDIT_CLEAN,Governance,71.36819049149638,71.36819049149638
NW383,UNAUTH_PCT,Governance,24.575903232162744,24.575903232162744
NW384,POP_2022,Demographics,96.73790339658026,96.73790339658026
NW384,POP_DENSITY,Demographics,36.1623737811625,36.1623737811625
NW384,POP_GROWTH_PCT,Demographics,90.5712162858773,90.5712162858773
NW384,PCT_WATER,Infrastructure,80.43087731962973,80.43087731962973
NW384,PCT_SAN,Infrastructure,71.5466548356936,71.5466548356936
NW384,PCT_ELEC,Infrastructure,42.90030438183237,42.90030438183237
NW384,REV_PC,Finance,63.03179689639046,63.03179689639046
NW384,GRANT_PCT,Finance,50.5815717871028,50.5815717871028
NW384,SURPLUS_PCT,Finance,60.58079143010583,60.58079143010583
NW384,POV_PCT,Poverty,55.0025548182888,55.0025548182888
NW384,GINI,Poverty,19.227789868551838,19.227789868551838
NW384,HIV_PCT,Health,82.43568301969177,82.43568301969177
NW384,MORT_CHILD,Health,58.377856869012774,58.377856869012774
NW384,MURDER,Safety,50.30399200995526,50.30399200995526
NW384,CRIME,Safety,48.793455343404645,48.793455343404645
NW384,AUDIT_CLEAN,Governance,67.16919152733536,67.16919152733536
NW384,UNAUTH_PCT,Governance,42.12487323411055,42.12487323411055
NW385,POP_2022,Demographics,5.103511169480868,5.103511169480868
NW385,POP_DENSITY,Demographics,48.142596064165524,48.142596064165524
NW385,POP_GROWTH_PCT,Demographics,50.382059959136434,50.382059959136434
NW385,PCT_WATER,Infrastructure,36.00736350644734,36.00736350644734
NW385,PCT_SAN,Infrastructure,17.041942496199823,17.041942496199823
NW385,PCT_ELEC,Infrastructure,41.77871081778571,41.77871081778571
NW385,REV_PC,Finance,10.709352633728226,10.709352633728226
NW385,GRANT_PCT,Finance,19.45538806624681,19.45538806624681
NW385,SURPLUS_PCT,Finance,24.986041269916775,24.986041269916775
NW385,POV_PCT,Poverty,56.87878141783112,56.87878141783112
NW385,GINI,Poverty,32.747780991261656,32.747780991261656
NW385,HIV_PCT,Health,31.04267176447079,31.04267176447079
NW385,MORT_CHILD,Health,79.09385030822492,79.09385030822492
NW385,MURDER,Safety,47.04924994377428,47.04924994377428
NW385,CRIME,Safety,46.77989020949652,46.77989020949652
NW385,AUDIT_CLEAN,Governance,32.6059850958245,32.6059850958245
NW385,UNAUTH_PCT,Governance,28.072566647264445,28.072566647264445
NW392,POP_2022,Demographics,18.728128800343015,18.728128800343015
NW392,POP_DENSITY,Demographics,44.37481063847116,44.37481063847116
NW392,POP_GROWTH_PCT,Demographics,33.96619411512758,33.96619411512758
NW392,PCT_WATER,Infrastructure,21.416680135731735,21.416680135731735
NW392,PCT_SAN,Infrastructure,22.255465963274887,22.255465963274887
NW392,PCT_ELEC,Infrastructure,39.7228852452211,39.7228852452211
NW392,REV_PC,Finance,6.094201461597063,6.094201461597063
NW392,GRANT_PCT,Finance,13.20237336892389,13.20237336892389
NW392,SURPLUS_PCT,Finance,2.2739427421493907,2.2739427421493907
NW392,POV_PCT,Poverty,60.43018564973492,60.43018564973492
NW392,GINI,Poverty,42.51311063706601,42.51311063706601
NW392,HIV_PCT,Health,19.053852822707285,19.053852822707285
NW392,MORT_CHILD,Health,5.275232532799514,5.275232532799514
NW392,MURDER,Safety,22.353086532850273,22.353086532850273
NW392,CRIME,Safety,15.551195758551506,15.551195758551506
NW392,AUDIT_CLEAN,Governance,1.4876441615377658,1.4876441615377658
NW392,UNAUTH_PCT,Governance,63.89524475300979,63.89524475300979
NW393,POP_2022,Demographics,66.25079827965158,66.25079827965158
NW393,POP_DENSITY,Demographics,69.49632645726183,69.49632645726183
NW393,POP_GROWTH_PCT,Demographics,46.15970101535572,46.15970101535572
NW393,PCT_WATER,Infrastructure,74.44548294356005,74.44548294356005
NW393,PCT_SAN,Infrastructure,52.391344780359766,52.391344780359766
NW393,PCT_ELEC,Infrastructure,54.33313652585001,54.33313652585001
NW393,REV_PC,Finance,72.2200391965052,72.2200391965052
NW393,GRANT_PCT,Finance,27.420048698794005,27.420048698794005
NW393,SURPLUS_PCT,Finance,91.94055719701964,91.94055719701964
NW393,POV_PCT,Poverty,63.64778429447752,63.64778429447752
NW393,GINI,Poverty,85.61888417560849,85.61888417560849
NW393,HIV_PCT,Health,38.491604867623636,38.491604867623636
NW393,MORT_CHILD,Health,41.53669751943614,41.53669751943614
NW393,MURDER,Safety,36.761995568003755,36.761995568003755
NW393,CRIME,Safety,65.00595345329678,65.00595345329678
NW393,AUDIT_CLEAN,Governance,61.31966603836492,61.31966603836492
NW393,UNAUTH_PCT,Governance,50.71176361537639,50.71176361537639
NW394,POP_2022,Demographics,19.71861614229441,19.71861614229441
NW394,POP_DENSITY,Demographics,14.668074605383154,14.668074605383154
NW394,POP_GROWTH_PCT,Demographics,39.03032199058688,39.03032199058688
NW394,PCT_WATER,Infrastructure,30.688264408227997,30.688264408227997
NW394,PCT_SAN,Infrastructure,26.287860152834753,26.287860152834753
NW394,PCT_ELEC,Infrastructure,70.9417897226322,70.9417897226322
NW394,REV_PC,Finance,38.353486436145324,38.353486436145324
NW394,GRANT_PCT,Finance,65.4008586785385,65.4008586785385
NW394,SURPLUS_PCT,Finance,29.33495634634607,29.33495634634607
NW394,POV_PCT,Poverty,44.89552567597314,44.89552567597314
NW394,GINI,Poverty,38.890479674873305,38.890479674873305
NW394,HIV_PCT,Health,6.047553809637549,6.047553809637549
NW394,MORT_CHILD,Health,68.56676612527826,68.56676612527826
NW394,MURDER,Safety,37.29692785935168,37.29692785935168
NW394,CRIME,Safety,54.92836439265921,54.92836439265921
NW394,AUDIT_CLEAN,Governance,24.959425550768813,24.959425550768813
NW394,UNAUTH_PCT,Governance,36.70311236840471,36.70311236840471
NW396,POP_2022,Demographics,17.662952801532906,17.662952801532906
NW396,POP_DENSITY,Demographics,59.71996965526787,59.71996965526787
NW396,POP_GROWTH_PCT,Demographics,41.22818694901351,41.22818694901351
NW396,PCT_WATER,Infrastructure,42.34107053361776,42.34107053361776
NW396,PCT_SAN,Infrastructure,62.16368294209958,62.16368294209958
NW396,PCT_ELEC,Infrastructure,58.126825937980456,58.126825937980456
NW396,REV_PC,Finance,50.306850722725706,50.306850722725706
NW396,GRANT_PCT,Finance,6.565453059250746,6.565453059250746
NW396,SURPLUS_PCT,Finance,21.086417609666327,21.086417609666327
NW396,POV_PCT,Poverty,14.922237279772943,14.922237279772943
NW396,GINI,Poverty,49.550673872515986,49.550673872515986
NW396,HIV_PCT,Health,38.413038835001025,38.413038835001025
NW396,MORT_CHILD,Health,7.189751327388105,7.189751327388105
NW396,MURDER,Safety,31.22511573977545,31.22511573977545
NW396,CRIME,Safety,5.117753285624431,5.117753285624431
NW396,AUDIT_CLEAN,Governance,33.936870238604804,33.936870238604804
NW396,UNAUTH_PCT,Governance,1.8925499202563074,1.8925499202563074
NW397,POP_2022,Demographics,60.57654986769226,60.57654986769226
NW397,POP_DENSITY,Demographics,57.55925252068147,57.55925252068147
NW397,POP_GROWTH_PCT,Demographics,88.15896986693764,88.15896986693764
NW397,PCT_WATER,Infrastructure,66.95746578994685,66.95746578994685
NW397,PCT_SAN,Infrastructure,41.54171488354994,41.54171488354994
NW397,PCT_ELEC,Infrastructure,66.36140186548971,66.36140186548971
NW397,REV_PC,Finance,22.04672238109643,22.04672238109643
NW397,GRANT_PCT,Finance,30.750547926378292,30.750547926378292
NW397,SURPLUS_PCT,Finance,56.6628506415022,56.6628506415022
NW397,POV_PCT,Poverty,6.835006745041454,6.835006745041454
NW397,GINI,Poverty,49.25678430132234,49.25678430132234
NW397,HIV_PCT,Health,29.594734157631585,29.594734157631585
NW397,MORT_CHILD,Health,52.02614110306527,52.02614110306527
NW397,MURDER,Safety,28.44527283905473,28.44527283905473
NW397,CRIME,Safety,58.48496274910377,58.48496274910377
NW397,AUDIT_CLEAN,Governance,50.386548473347794,50.386548473347794
NW397,UNAUTH_PCT,Governance,78.00731833762661,78.00731833762661
NW403,POP_2022,Demographics,30.134690682032442,30.134690682032442
NW403,POP_DENSITY,Demographics,14.627143900770674,14.627143900770674
NW403,POP_GROWTH_PCT,Demographics,25.062282883454344,25.062282883454344
NW403,PCT_WATER,Infrastructure,3.1152720596653722,3.1152720596653722
NW403,PCT_SAN,Infrastructure,38.1227450941088,38.1227450941088
NW403,PCT_ELEC,Infrastructure,41.79700492630545,41.79700492630545
NW403,REV_PC,Finance,79.38392073385636,79.38392073385636
NW403,GRANT_PCT,Finance,17.563280187911907,17.563280187911907
NW403,SURPLUS_PCT,Finance,24.644108526496346,24.644108526496346
NW403,POV_PCT,Poverty,18.484829511235688,18.484829511235688
NW403,GINI,Poverty,34.242274022624485,34.242274022624485
NW403,HIV_PCT,Health,37.63381068959227,37.63381068959227
NW403,MORT_CHILD,Health,28.932503111429785,28.932503111429785
NW403,MURDER,Safety,51.72651833746065,51.72651833746065
NW403,CRIME,Safety,17.66040992490445,17.66040992490445
NW403,AUDIT_CLEAN,Governance,49.723480957814246,49.723480957814246
NW403,UNAUTH_PCT,Governance,40.769957072821654,40.769957072821654
NW404,POP_2022,Demographics,44.75940160202107,44.75940160202107
NW404,POP_DENSITY,Demographics,38.70126718485709,38.70126718485709
NW404,POP_GROWTH_PCT,Demographics,93.53335517462739,93.53335517462739
NW404,PCT_WATER,Infrastructure,28.65982698515841,28.65982698515841
NW404,PCT_SAN,Infrastructure,50.958663539368295,50.958663539368295
NW404,PCT_ELEC,Infrastructure,29.99561859515735,29.99561859515735
NW404,REV_PC,Finance,80.71241497242612,80.71241497242612
NW404,GRANT_PCT,Finance,62.73652657598407,62.73652657598407
NW404,SURPLUS_PCT,Finance,31.43300242317712,31.43300242317712
NW404,POV_PCT,Poverty,55.25189986862457,55.25189986862457
NW404,GINI,Poverty,50.153914425531106,50.153914425531106
NW404,HIV_PCT,Health,34.667504760505224,34.667504760505224
NW404,MORT_CHILD,Health,60.163284344563465,60.163284344563465
NW404,MURDER,Safety,52.786107822088205,52.786107822088205
NW404,CRIME,Safety,49.31397427771905,49.31397427771905
NW404,AUDIT_CLEAN,Governance,44.161605775153426,44.161605775153426
NW404,UNAUTH_PCT,Governance,53.62108985199303,53.62108985199303
NW405,POP_2022,Demographics,34.58775322984919,34.58775322984919
NW405,POP_DENSITY,Demographics,31.181866660500347,31.181866660500347
NW405,POP_GROWTH_PCT,Demographics,17.17968168024873,17.17968168024873
NW405,PCT_WATER,Infrastructure,63.87532481524985,63.87532481524985
NW405,PCT_SAN,Infrastructure,8.991601133029057,8.991601133029057
NW405,PCT_ELEC,Infrastructure,38.5527243775949,38.5527243775949
NW405,REV_PC,Finance,23.595185153971343,23.595185153971343
NW405,GRANT_PCT,Finance,65.190945388986,65.190945388986
NW405,SURPLUS_PCT,Finance,11.930349255523186,11.930349255523186
NW405,POV_PCT,Poverty,15.294734764793358,15.294734764793358
NW405,GINI,Poverty,10.603638734763493,10.603638734763493
NW405,HIV_PCT,Health,36.46930101901221,36.46930101901221
NW405,MORT_CHILD,Health,2.5389868086271647,2.5389868086271647
NW405,MURDER,Safety,20.429430104844677,20.429430104844677
NW405,CRIME,Safety,13.0473164570857,13.0473164570857
NW405,AUDIT_CLEAN,Governance,34.808427082561806,34.808427082561806
NW405,UNAUTH_PCT,Governance,19.995702824874748,19.995702824874748
CPT,POP_2022,Demographics,5.238865121362938,5.238865121362938
CPT,POP_DENSITY,Demographics,56.71218805948117,56.71218805948117
CPT,POP_GROWTH_PCT,Demographics,8.846662032301214,8.846662032301214
CPT,PCT_WATER,Infrastructure,50.93887380056431,50.93887380056431
CPT,PCT_SAN,Infrastructure,20.97918352024391,20.97918352024391
CPT,PCT_ELEC,Infrastructure,67.03142755790851,67.03142755790851
CPT,REV_PC,Finance,49.99101077852292,49.99101077852292
CPT,GRANT_PCT,Finance,14.839042582519436,14.839042582519436
CPT,SURPLUS_PCT,Finance,16.658348955793873,16.658348955793873
CPT,POV_PCT,Poverty,47.110504104486196,47.110504104486196
CPT,GINI,Poverty,29.752437385796664,29.752437385796664
CPT,HIV_PCT,Health,31.61314985957269,31.61314985957269
CPT,MORT_CHILD,Health,60.44477723544196,60.44477723544196
CPT,MURDER,Safety,20.02622253260087,20.02622253260087
CPT,CRIME,Safety,36.82587544350909,36.82587544350909
CPT,AUDIT_CLEAN,Governance,54.09255587304612,54.09255587304612
CPT,UNAUTH_PCT,Governance,51.182349767712005,51.182349767712005
DC1,POP_2022,Demographics,36.80774664958655,36.80774664958655
DC1,POP_DENSITY,Demographics,34.22188238294684,34.22188238294684
DC1,POP_GROWTH_PCT,Demographics,5.223690749581365,5.223690749581365
DC1,PCT_WATER,Infrastructure,18.875100146696084,18.875100146696084
DC1,PCT_SAN,Infrastructure,46.36718453149467,46.36718453149467
DC1,PCT_ELEC,Infrastructure,37.242356221155276,37.242356221155276
DC1,REV_PC,Finance,41.49854157132453,41.49854157132453
DC1,GRANT_PCT,Finance,60.78507219268121,60.78507219268121
DC1,SURPLUS_PCT,Finance,16.25353781875451,16.25353781875451
DC1,POV_PCT,Poverty,35.276393955347004,35.276393955347004
DC1,GINI,Poverty,43.77421926822436,43.77421926822436
DC1,HIV_PCT,Health,25.916801248509678,25.916801248509678
DC1,MORT_CHILD,Health,68.62954227854834,68.62954227854834
DC1,MURDER,Safety,58.17173603226295,58.17173603226295
DC1,CRIME,Safety,45.80266654177511,45.80266654177511
DC1,AUDIT_CLEAN,Governance,75.88463558657173,75.88463558657173
DC1,UNAUTH_PCT,Governance,10.022094407797155,10.022094407797155
DC2,POP_2022,Demographics,49.84547437788636,49.84547437788636
DC2,POP_DENSITY,Demographics,57.32673937868122,57.32673937868122
DC2,POP_GROWTH_PCT,Demographics,31.70889906412156,31.70889906412156
DC2,PCT_WATER,Infrastructure,56.01429083635457,56.01429083635457
DC2,PCT_SAN,Infrastructure,27.86835012424244,27.86835012424244
DC2,PCT_ELEC,Infrastructure,63.811146365485065,63.811146365485065
DC2,REV_PC,Finance,71.15669536257813,71.15669536257813
DC2,GRANT_PCT,Finance,55.44666802256657,55.44666802256657
DC2,SURPLUS_PCT,Finance,12.944043698701087,12.944043698701087
DC2,POV_PCT,Poverty,30.664129576679308,30.664129576679308
DC2,GINI,Poverty,61.294200064263215,61.294200064263215
DC2,HIV_PCT,Health,50.42397287024732,50.42397287024732
DC2,MORT_CHILD,Health,3.880052353849763,3.880052353849763
DC2,MURDER,Safety,74.8566076773648,74.8566076773648
DC2,CRIME,Safety,52.73313012507665,52.73313012507665
DC2,AUDIT_CLEAN,Governance,33.618506719999104,33.618506719999104
DC2,UNAUTH_PCT,Governance,69.89911195133328,69.89911195133328
DC3,POP_2022,Demographics,26.44919974186202,26.44919974186202
DC3,POP_DENSITY,Demographics,26.23095764791571,26.23095764791571
DC3,POP_GROWTH_PCT,Demographics,47.167053020280726,47.167053020280726
DC3,PCT_WATER,Infrastructure,75.6207691848459,75.6207691848459
DC3,PCT_SAN,Infrastructure,72.47174355945774,72.47174355945774
DC3,PCT_ELEC,Infrastructure,47.194229978082134,47.194229978082134
DC3,REV_PC,Finance,49.247713177006396,49.247713177006396
DC3,GRANT_PCT,Finance,55.8299786416965,55.8299786416965
DC3,SURPLUS_PCT,Finance,14.86032649261302,14.86032649261302
DC3,POV_PCT,Poverty,52.882966743039646,52.882966743039646
DC3,GINI,Poverty,25.318530637129438,25.318530637129438
DC3,HIV_PCT,Health,46.369561335931614,46.369561335931614
DC3,MORT_CHILD,Health,35.45064744785326,35.45064744785326
DC3,MURDER,Safety,50.02416654228429,50.02416654228429
DC3,CRIME,Safety,42.3620693001292,42.3620693001292
DC3,AUDIT_CLEAN,Governance,21.46060541642599,21.46060541642599
DC3,UNAUTH_PCT,Governance,43.57783423410361,43.57783423410361
DC4,POP_2022,Demographics,42.84305904598526,42.84305904598526
DC4,POP_DENSITY,Demographics,38.91856696676908,38.91856696676908
DC4,POP_GROWTH_PCT,Demographics,27.948281075828408,27.948281075828408
DC4,PCT_WATER,Infrastructure,62.84323383860812,62.84323383860812
DC4,PCT_SAN,Infrastructure,36.22746258243322,36.22746258243322
DC4,PCT_ELEC,Infrastructure,38.75346600386213,38.75346600386213
DC4,REV_PC,Finance,50.889837881011374,50.889837881011374
